State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,N,P,K,PH,TEM,,,,
Gujarat,KACHCHH,1999,Whole Year ,Dry chillies,200,200,19.40373718,2.984880847,16.30335772,6.779950881,23.46643485,,,,
Gujarat,KACHCHH,2000,Whole Year ,Dry chillies,600,500,19.06548823,2.985037282,15.04631674,5.68979632,16.98309543,,,,
Gujarat,KACHCHH,2001,Whole Year ,Dry chillies,400,400,21.87962558,3.009063671,17.65071271,6.496590296,20.36462413,,,,
Gujarat,KACHCHH,2003,Whole Year ,Dry chillies,500,500,20.2140223,2.999527365,15.16975662,5.548486374,23.02205748,,,,
Gujarat,KACHCHH,2004,Whole Year ,Dry chillies,500,500,20.18368701,2.984484891,15.43043549,5.004626827,25.92362136,,,,
Gujarat,KACHCHH,2005,Whole Year ,Dry chillies,200,200,18.83115228,2.998836675,14.17636471,6.62490956,26.87930711,,,,
Gujarat,KACHCHH,2007,Whole Year ,Dry chillies,100,100,20.0584072,3.009502467,15.58374392,5.595455403,21.47128683,,,,
Gujarat,KACHCHH,2008,Whole Year ,Dry chillies,200,200,19.11771974,2.995048938,14.81698966,6.880422354,22.33400508,,,,
Gujarat,KACHCHH,2009,Whole Year ,Dry chillies,200,200,21.06978342,2.983198777,16.13693419,6.292685287,19.43401709,,,,
Gujarat,KACHCHH,2010,Whole Year ,Dry chillies,200,200,18.99455215,3.005421911,15.85142611,5.383515886,20.19847392,,,,
Gujarat,KACHCHH,2011,Whole Year ,Dry chillies,200,200,20.03033018,2.994217908,13.66042328,6.173095971,22.71049283,,,,
Gujarat,KHEDA,1997,Kharif     ,Dry chillies,600,700,17.99524477,2.992427963,12.50831548,5.186327976,21.39419094,,,,
Gujarat,KHEDA,1998,Whole Year ,Dry chillies,900,1400,19.91576139,3.000764702,16.00312114,5.258516397,17.80281471,,,,
Gujarat,KHEDA,1999,Whole Year ,Dry chillies,400,500,19.83438581,3.005078392,14.38316073,5.186758282,24.4341111,,,,
Gujarat,KHEDA,2000,Whole Year ,Dry chillies,700,1000,19.377908,2.99563931,15.84625702,6.397362522,22.75372612,,,,
Gujarat,KHEDA,2001,Whole Year ,Dry chillies,1100,1600,20.38683831,3.013011752,15.74693722,6.75332653,20.01289825,,,,
Gujarat,KHEDA,2002,Whole Year ,Dry chillies,1600,1800,20.0843915,2.985048283,16.92823283,5.525728468,21.42578056,,,,
Gujarat,KHEDA,2003,Whole Year ,Dry chillies,300,300,19.86240011,2.98619559,14.0251276,6.058360758,22.80652615,,,,
Gujarat,KHEDA,2004,Whole Year ,Dry chillies,200,200,20.61860211,2.991489284,15.58537715,5.546772598,20.25114244,,,,
Gujarat,KHEDA,2005,Whole Year ,Dry chillies,300,300,19.24093976,2.997466522,15.75239784,5.965801394,20.0949229,,,,
Gujarat,KHEDA,2006,Whole Year ,Dry chillies,600,700,19.95779947,2.995594643,14.02053599,5.748178966,21.7675577,,,,
Gujarat,KHEDA,2007,Whole Year ,Dry chillies,800,800,20.67982664,3.00246029,13.97511706,6.357472012,22.22254199,,,,
Gujarat,KHEDA,2008,Whole Year ,Dry chillies,700,700,21.38610857,3.015661068,16.61921352,5.82257285,20.00482626,,,,
Gujarat,KHEDA,2009,Whole Year ,Dry chillies,800,800,20.21149769,3.0072868,14.80994823,6.530084153,24.58443639,,,,
Gujarat,KHEDA,2010,Whole Year ,Dry chillies,1200,1300,19.88527037,3.006699888,13.91531596,6.338051887,20.64026308,,,,
Gujarat,KHEDA,2011,Whole Year ,Dry chillies,1200,1200,19.43415681,3.022501281,14.67014452,5.512785784,21.66952276,,,,
Gujarat,KHEDA,2012,Whole Year ,Dry chillies,300,300,20.73116899,2.990929925,15.29794809,5.795910248,21.19322837,,,,
Gujarat,MAHESANA,1997,Kharif     ,Dry chillies,3500,4200,21.33230527,3.005891744,16.72936338,5.351303585,21.57349204,,,,
Gujarat,MAHESANA,1998,Whole Year ,Dry chillies,3400,2600,20.06684984,3.012986771,14.66160086,6.211397515,22.70021567,,,,
Gujarat,MAHESANA,1999,Whole Year ,Dry chillies,3000,2800,18.42857399,3.030704062,15.08610378,6.226033652,23.96129683,,,,
Gujarat,MAHESANA,2000,Whole Year ,Dry chillies,2800,1100,22.53305071,2.998319246,14.89876676,6.541510376,23.24211342,,,,
Gujarat,MAHESANA,2001,Whole Year ,Dry chillies,2800,2200,21.46294912,2.99363258,15.12860662,6.039632751,20.55306075,,,,
Gujarat,MAHESANA,2002,Whole Year ,Dry chillies,2300,1700,20.28690594,3.017938285,15.01434225,6.585797485,19.50507691,,,,
Gujarat,MAHESANA,2003,Whole Year ,Dry chillies,200,100,19.480102,3.015369243,15.15028383,6.494287684,21.9224213,,,,
Gujarat,MAHESANA,2004,Whole Year ,Dry chillies,300,400,18.98387871,3.008207681,16.51393176,6.145172691,18.57786507,,,,
Gujarat,MAHESANA,2005,Whole Year ,Dry chillies,1400,1200,22.21071374,2.991101984,15.03149337,5.566182589,22.94296712,,,,
Gujarat,MAHESANA,2006,Whole Year ,Dry chillies,400,400,17.36692441,3.008201636,15.82587975,6.533900623,22.26808672,,,,
Gujarat,MAHESANA,2007,Whole Year ,Dry chillies,500,500,18.67454884,2.993728431,13.34132556,5.507593503,22.4866012,,,,
Gujarat,MAHESANA,2008,Whole Year ,Dry chillies,500,500,20.49484248,3.017224471,16.67026253,5.788144848,23.55830341,,,,
Gujarat,MAHESANA,2009,Whole Year ,Dry chillies,600,600,20.84691586,2.991612672,17.60050095,6.053331182,23.08889929,,,,
Gujarat,MAHESANA,2010,Whole Year ,Dry chillies,100,100,19.03813269,2.988896616,17.45411229,5.750798302,24.96687015,,,,
Gujarat,MAHESANA,2011,Whole Year ,Dry chillies,400,400,20.74984793,2.996003553,16.66832087,5.955032102,22.13600958,,,,
Gujarat,MAHESANA,2012,Whole Year ,Dry chillies,100,100,20.46932606,3.002405517,13.55360712,5.549142862,22.94101988,,,,
Gujarat,NAVSARI,2003,Whole Year ,Dry chillies,200,200,19.19146831,3.002749479,14.86350222,5.289810458,22.03060738,,,,
Gujarat,NAVSARI,2004,Whole Year ,Dry chillies,300,300,21.31043741,3.014348201,15.2795868,6.222108573,26.26632424,,,,
Gujarat,NAVSARI,2005,Whole Year ,Dry chillies,200,200,18.28369307,2.996899674,15.78062083,4.924889683,22.72222066,,,,
Gujarat,NAVSARI,2006,Whole Year ,Dry chillies,200,200,21.81694333,2.985368598,13.5386394,4.808691281,20.89861247,,,,
Gujarat,NAVSARI,2007,Whole Year ,Dry chillies,200,200,20.6306501,3.001835641,14.71728361,5.671000999,20.82403854,,,,
Gujarat,NAVSARI,2008,Whole Year ,Dry chillies,200,200,20.00095308,3.008867915,15.41603018,5.238033216,22.26062717,,,,
Gujarat,NAVSARI,2009,Whole Year ,Dry chillies,300,300,20.82506077,3.009086663,15.09095779,6.94971544,19.41429864,,,,
Gujarat,NAVSARI,2010,Whole Year ,Dry chillies,200,200,21.81632172,2.985864626,13.32712832,6.242325609,26.51392011,,,,
Gujarat,NAVSARI,2011,Whole Year ,Dry chillies,200,200,19.85020089,3.000425887,14.51163976,6.498649879,22.79746943,,,,
Gujarat,NAVSARI,2012,Whole Year ,Dry chillies,300,300,19.36609165,3.001481613,14.11453205,5.565869393,24.03160475,,,,
Gujarat,PANCH MAHALS,1997,Kharif     ,Dry chillies,500,300,21.23701945,3.016313841,13.72286167,6.127974919,20.32158613,,,,
Gujarat,PANCH MAHALS,1998,Whole Year ,Dry chillies,700,400,19.36251021,3.003901006,14.61002734,6.032371748,24.24303533,,,,
Gujarat,PANCH MAHALS,1999,Whole Year ,Dry chillies,900,500,21.42066896,3.004382241,15.1453332,5.421258941,24.49020274,,,,
Gujarat,PANCH MAHALS,2000,Whole Year ,Dry chillies,400,200,20.4126491,3.019871136,14.94840007,5.009434704,20.58609444,,,,
Gujarat,PANCH MAHALS,2001,Whole Year ,Dry chillies,900,400,19.720315,2.996842559,14.42372301,6.09133737,22.67956485,,,,
Gujarat,PANCH MAHALS,2002,Whole Year ,Dry chillies,1000,500,17.75475937,3.02259348,14.55015642,6.49679611,20.68923506,,,,
Gujarat,PANCH MAHALS,2003,Whole Year ,Dry chillies,300,200,19.01979694,2.995066882,12.56316745,5.658907833,24.44546873,,,,
Gujarat,PANCH MAHALS,2004,Whole Year ,Dry chillies,500,300,20.80570613,3.004674644,15.61780578,6.084499729,22.61794549,,,,
Gujarat,PANCH MAHALS,2005,Whole Year ,Dry chillies,500,300,20.73358933,3.006201671,13.6081604,6.012621777,25.11195317,,,,
Gujarat,PANCH MAHALS,2006,Whole Year ,Dry chillies,400,300,19.85194914,3.003328425,13.66800587,5.385540931,20.47621185,,,,
Gujarat,PANCH MAHALS,2007,Whole Year ,Dry chillies,400,300,21.07947714,3.009845039,12.9809342,5.183102856,23.31660482,,,,
Gujarat,PANCH MAHALS,2008,Whole Year ,Dry chillies,500,400,20.50858448,3.01639339,12.56446869,5.880628769,22.38938832,,,,
Gujarat,PANCH MAHALS,2009,Whole Year ,Dry chillies,600,500,19.76093344,3.007676445,14.45901114,5.609749587,24.13324349,,,,
Gujarat,PANCH MAHALS,2010,Whole Year ,Dry chillies,400,400,19.57185321,3.014758615,14.93862057,6.047126381,22.24489238,,,,
Gujarat,PANCH MAHALS,2011,Whole Year ,Dry chillies,400,300,19.64054047,2.994710258,13.96861189,5.396138852,23.3221208,,,,
Gujarat,PANCH MAHALS,2012,Whole Year ,Dry chillies,100,100,19.98354649,2.996657537,13.60040723,6.194486212,24.93069164,,,,
Gujarat,PATAN,2003,Whole Year ,Dry chillies,200,100,19.9346173,3.007645302,16.44784296,6.260725199,18.80193674,,,,
Gujarat,PATAN,2004,Whole Year ,Dry chillies,300,200,20.17929928,3.002753155,13.97272179,6.24436527,24.42276495,,,,
Gujarat,PATAN,2005,Whole Year ,Dry chillies,400,300,18.78168745,2.991673657,15.67889944,6.099979309,21.20528986,,,,
Gujarat,PATAN,2006,Whole Year ,Dry chillies,300,200,21.15561707,3.015185597,14.39883663,6.17394137,21.66147665,,,,
Gujarat,PATAN,2007,Whole Year ,Dry chillies,300,200,20.43432706,2.994816977,17.23100564,6.04989084,27.04882949,,,,
Gujarat,PATAN,2008,Whole Year ,Dry chillies,200,200,19.2395011,2.987346157,16.19103252,5.215242205,21.81085208,,,,
Gujarat,PATAN,2009,Whole Year ,Dry chillies,300,300,19.40710077,3.010424063,13.74416539,6.417980559,23.01952616,,,,
Gujarat,PATAN,2010,Whole Year ,Dry chillies,200,200,20.65308355,2.990024561,11.86432141,6.642120906,25.70198156,,,,
Gujarat,PATAN,2011,Whole Year ,Dry chillies,200,200,18.92432826,3.006870869,14.74980657,5.983312926,22.38616821,,,,
Gujarat,PATAN,2012,Whole Year ,Dry chillies,200,200,19.45560462,3.001087747,16.0340502,5.822514732,22.52557554,,,,
Gujarat,RAJKOT,1997,Kharif     ,Dry chillies,2400,3400,19.46649254,2.984278177,15.49498165,5.945771866,22.35228463,,,,
Gujarat,RAJKOT,1998,Whole Year ,Dry chillies,1900,2200,20.72955179,2.995858269,13.90853936,6.067707009,21.42795241,,,,
Gujarat,RAJKOT,1999,Whole Year ,Dry chillies,1700,1700,20.24498272,3.012337169,14.11580653,6.38069195,25.01184509,,,,
Gujarat,RAJKOT,2000,Whole Year ,Dry chillies,1200,1200,20.15343907,3.018855401,13.90391287,6.042387,21.96705262,,,,
Gujarat,RAJKOT,2001,Whole Year ,Dry chillies,1300,1400,20.95590031,3.001002268,15.01525669,5.199037872,23.6402477,,,,
Gujarat,RAJKOT,2002,Whole Year ,Dry chillies,600,900,19.75304348,2.974572806,14.07506026,5.434276682,23.75700045,,,,
Gujarat,RAJKOT,2003,Whole Year ,Dry chillies,300,400,20.13274897,3.009538493,13.03695172,5.729908461,20.98377818,,,,
Gujarat,RAJKOT,2004,Whole Year ,Dry chillies,300,400,18.0459061,2.996526462,15.48139662,5.655593975,21.53011315,,,,
Gujarat,RAJKOT,2005,Whole Year ,Dry chillies,400,500,19.23046152,3.018435599,14.78076698,5.208659762,23.89677795,,,,
Gujarat,RAJKOT,2006,Whole Year ,Dry chillies,100,100,18.81014402,3.005640584,14.05123288,5.464156186,21.62841411,,,,
Gujarat,RAJKOT,2007,Whole Year ,Dry chillies,600,700,19.21251004,2.990280113,15.07386913,4.916756101,25.2115737,,,,
Gujarat,RAJKOT,2008,Whole Year ,Dry chillies,100,100,20.3066411,3.005596782,15.19238183,7.531273359,20.69963165,,,,
Gujarat,RAJKOT,2009,Whole Year ,Dry chillies,100,100,19.63542076,3.016345202,14.93286764,5.630583678,21.76060049,,,,
Gujarat,RAJKOT,2012,Whole Year ,Dry chillies,100,100,20.8227781,3.018916242,15.83300726,5.929206699,23.4117117,,,,
Gujarat,SABAR KANTHA,1997,Kharif     ,Dry chillies,200,300,20.21312679,3.002237552,15.38097142,5.732605009,20.29323869,,,,
Gujarat,SABAR KANTHA,1998,Whole Year ,Dry chillies,100,100,19.60223825,3.001134914,15.77499199,6.016677151,20.5309047,,,,
Gujarat,SABAR KANTHA,1999,Whole Year ,Dry chillies,200,200,18.83263223,3.003334474,13.09513265,6.692318619,24.63216543,,,,
Gujarat,SABAR KANTHA,2000,Whole Year ,Dry chillies,100,100,19.12320717,3.004854253,14.31414371,5.940926545,22.13558329,,,,
Gujarat,SABAR KANTHA,2001,Whole Year ,Dry chillies,100,100,20.15506099,2.998817537,16.31925421,6.100709827,22.95902186,,,,
Gujarat,SABAR KANTHA,2002,Whole Year ,Dry chillies,200,100,19.26722323,3.012127711,14.69884789,5.97731109,22.45055446,,,,
Gujarat,SABAR KANTHA,2003,Whole Year ,Dry chillies,100,100,18.19934772,2.98662827,13.8303562,5.681959732,23.35480958,,,,
Gujarat,SABAR KANTHA,2004,Whole Year ,Dry chillies,100,,21.10169134,3.014088095,15.93164885,6.015778906,25.31901907,,,,
Gujarat,SABAR KANTHA,2005,Whole Year ,Dry chillies,100,100,20.31617727,3.017723198,13.1175047,6.051902566,19.83918132,,,,
Gujarat,SABAR KANTHA,2006,Whole Year ,Dry chillies,100,100,21.50368722,2.991651072,16.10806563,5.988538484,22.61643297,,,,
Gujarat,SABAR KANTHA,2007,Whole Year ,Dry chillies,100,100,19.49293238,2.997183206,13.02097534,6.950572185,26.06521491,,,,
Gujarat,SABAR KANTHA,2008,Whole Year ,Dry chillies,200,200,20.55255485,3.003952138,15.35511462,5.969862136,20.03039262,,,,
Gujarat,SABAR KANTHA,2009,Whole Year ,Dry chillies,100,100,22.23166579,2.999901872,14.84819271,5.120554909,23.71898276,,,,
Gujarat,SABAR KANTHA,2012,Whole Year ,Dry chillies,100,100,21.43836428,3.017999893,15.21060467,6.335633309,25.10961141,,,,
Gujarat,SURAT,1997,Kharif     ,Dry chillies,1200,2400,18.44621235,2.987830126,14.42304118,6.354986453,20.80966633,,,,
Gujarat,SURAT,1998,Whole Year ,Dry chillies,1000,1400,18.60181952,2.987366945,15.19490101,5.846795864,22.34046897,,,,
Gujarat,SURAT,1999,Whole Year ,Dry chillies,1000,1300,20.17145648,2.976438715,15.52451767,5.914344933,24.05685195,,,,
Gujarat,SURAT,2000,Whole Year ,Dry chillies,1100,1300,20.65848369,2.989912173,16.51313046,6.396389177,25.50409277,,,,
Gujarat,SURAT,2001,Whole Year ,Dry chillies,1000,1100,22.36875069,2.983643163,15.0935562,5.400952174,26.03454573,,,,
Gujarat,SURAT,2002,Whole Year ,Dry chillies,1400,1600,20.6774614,2.982859865,14.18349612,6.154557493,25.28037106,,,,
Gujarat,SURAT,2003,Whole Year ,Dry chillies,1600,1800,20.35824857,3.018636626,15.73437011,6.242881603,21.09601414,,,,
Gujarat,SURAT,2004,Whole Year ,Dry chillies,100,100,18.67625041,3.010678171,16.81805282,6.868218231,22.71671081,,,,
Gujarat,SURAT,2005,Whole Year ,Dry chillies,100,100,19.35719004,2.994834637,14.37880591,6.065278065,18.64895847,,,,
Gujarat,SURAT,2006,Whole Year ,Dry chillies,200,200,19.63942899,3.007708258,14.76310736,6.200163287,21.06329602,,,,
Gujarat,SURAT,2007,Whole Year ,Dry chillies,200,200,20.80548469,3.005572387,14.98870562,5.545654512,22.14841973,,,,
Gujarat,SURAT,2008,Whole Year ,Dry chillies,100,100,19.60050451,3.015035268,15.04864577,6.277698887,22.89464201,,,,
Gujarat,SURAT,2009,Whole Year ,Dry chillies,200,200,18.93599694,3.014737153,15.98677369,6.30685214,26.42738612,,,,
Gujarat,SURAT,2012,Whole Year ,Dry chillies,100,100,21.30754082,3.015814732,15.64483137,6.896645632,17.45261141,,,,
Gujarat,SURENDRANAGAR,1997,Kharif     ,Dry chillies,1100,1500,19.65633838,2.999515666,14.21312837,6.550243659,22.94474992,,,,
Gujarat,SURENDRANAGAR,1998,Whole Year ,Dry chillies,300,500,19.34177664,2.991423557,14.66178378,6.338473393,20.14770033,,,,
Gujarat,SURENDRANAGAR,1999,Whole Year ,Dry chillies,400,500,19.61620763,2.983028307,16.17641026,4.307193368,26.12916831,,,,
Gujarat,SURENDRANAGAR,2000,Whole Year ,Dry chillies,300,400,19.3163423,3.012616911,15.4010534,6.497829895,24.24450228,,,,
Gujarat,SURENDRANAGAR,2001,Whole Year ,Dry chillies,200,300,20.51034575,3.009859076,14.50184495,5.338697576,22.04940251,,,,
Gujarat,SURENDRANAGAR,2004,Whole Year ,Dry chillies,100,100,20.60593146,3.002103139,16.91289703,6.559579608,21.21728546,,,,
Gujarat,SURENDRANAGAR,2005,Whole Year ,Dry chillies,100,100,20.48395846,2.990383354,16.391347,5.887144067,21.66994279,,,,
Gujarat,SURENDRANAGAR,2006,Whole Year ,Dry chillies,200,200,20.60430871,2.990859052,15.95674933,5.756463117,22.13913816,,,,
Gujarat,SURENDRANAGAR,2007,Whole Year ,Dry chillies,200,200,20.891324,3.003087795,17.10611848,6.622789694,22.45040876,,,,
Gujarat,SURENDRANAGAR,2008,Whole Year ,Dry chillies,100,100,19.15835601,2.984788101,15.98102221,5.674465097,22.70123675,,,,
Gujarat,SURENDRANAGAR,2009,Whole Year ,Dry chillies,100,100,17.9031915,2.998022774,13.79913411,6.046449897,20.15405182,,,,
Gujarat,SURENDRANAGAR,2010,Whole Year ,Dry chillies,100,100,19.17798714,3.003504007,14.71954898,6.300472169,22.5878776,,,,
Gujarat,SURENDRANAGAR,2011,Whole Year ,Dry chillies,100,100,20.54697875,2.990274731,13.33173807,5.918310437,23.200113,,,,
Gujarat,SURENDRANAGAR,2012,Whole Year ,Dry chillies,100,100,18.84774929,2.981547467,15.09716691,5.977980413,23.76161355,,,,
Gujarat,TAPI,2008,Whole Year ,Dry chillies,100,100,20.34769751,2.999502373,15.09460759,6.478393904,19.07948535,,,,
Gujarat,TAPI,2009,Whole Year ,Dry chillies,100,100,20.28836085,2.983571901,15.78611755,5.898848063,24.30791925,,,,
Gujarat,TAPI,2010,Whole Year ,Dry chillies,100,100,20.70875715,3.005985869,15.37385255,5.953457512,25.7357584,,,,
Gujarat,TAPI,2011,Whole Year ,Dry chillies,100,100,20.22018087,2.998422629,14.74779806,6.420740576,24.52497921,,,,
Gujarat,VADODARA,1997,Kharif     ,Dry chillies,1400,1200,21.56237009,3.012199,14.88108098,4.996397842,22.11777143,,,,
Gujarat,VADODARA,1998,Whole Year ,Dry chillies,900,600,19.95733377,3.026996442,15.25093915,6.169209916,21.54700472,,,,
Gujarat,VADODARA,1999,Whole Year ,Dry chillies,1300,500,20.19102303,2.995099793,14.31976231,5.974939541,22.94792061,,,,
Gujarat,VADODARA,2000,Whole Year ,Dry chillies,2600,1000,19.19232038,2.989059372,13.44048931,7.017450904,25.57558694,,,,
Gujarat,VADODARA,2001,Whole Year ,Dry chillies,1300,600,19.64560135,3.000243445,14.55419315,5.361131374,21.78253167,,,,
Gujarat,VADODARA,2002,Whole Year ,Dry chillies,400,200,20.06496074,3.00254612,14.0327704,5.240128975,21.19220069,,,,
Gujarat,VADODARA,2003,Whole Year ,Dry chillies,600,300,21.56328787,2.979279375,14.78492798,4.644876739,24.67078004,,,,
Gujarat,VADODARA,2004,Whole Year ,Dry chillies,300,200,18.81020603,2.992773875,13.64885215,5.877526743,26.46502581,,,,
Gujarat,VADODARA,2005,Whole Year ,Dry chillies,500,300,20.06633028,3.006692962,14.58557324,4.851954253,21.92064016,,,,
Gujarat,VADODARA,2006,Whole Year ,Dry chillies,500,400,18.53146006,3.000782025,14.094032,6.570150334,22.69417164,,,,
Gujarat,VADODARA,2007,Whole Year ,Dry chillies,600,500,19.24531843,2.992059871,15.54347387,6.449535209,22.46561108,,,,
Gujarat,VADODARA,2008,Whole Year ,Dry chillies,400,300,19.91594994,3.003943664,13.84078887,6.035218282,22.43126578,,,,
Gujarat,VADODARA,2009,Whole Year ,Dry chillies,700,500,20.49350248,3.001779405,14.63938023,5.879771369,21.20810508,,,,
Gujarat,VADODARA,2010,Whole Year ,Dry chillies,600,500,21.0818606,2.997432047,14.80019012,5.777298716,18.63141907,,,,
Gujarat,VADODARA,2011,Whole Year ,Dry chillies,600,500,20.9521294,2.984223276,14.97198844,6.074664279,17.48327317,,,,
Gujarat,VADODARA,2012,Whole Year ,Dry chillies,600,500,20.62402187,3.004173165,14.80771745,6.283286716,19.53983823,,,,
Gujarat,VALSAD,1997,Kharif     ,Dry chillies,600,700,20.05437333,3.009769077,13.23064643,5.7221028,21.79672483,,,,
Gujarat,VALSAD,1998,Whole Year ,Dry chillies,800,800,20.96260392,2.988654736,15.24381378,6.083657461,23.13694433,,,,
Gujarat,VALSAD,1999,Whole Year ,Dry chillies,600,500,20.79384346,3.009458049,14.90239285,5.112514118,20.48196666,,,,
Gujarat,VALSAD,2000,Whole Year ,Dry chillies,400,300,21.78851349,2.993427031,14.97320383,4.799282134,22.78328223,,,,
Gujarat,VALSAD,2001,Whole Year ,Dry chillies,500,500,18.86689575,2.990370834,14.60882986,6.373571055,22.40130206,,,,
Gujarat,VALSAD,2002,Whole Year ,Dry chillies,900,800,20.26766484,2.999173769,14.67705921,6.192646727,21.65451035,,,,
Gujarat,VALSAD,2003,Whole Year ,Dry chillies,800,700,18.31150754,2.990762642,14.92603437,6.383508099,21.76371149,,,,
Gujarat,VALSAD,2004,Whole Year ,Dry chillies,600,500,20.33957329,2.99460806,14.68465995,6.770214634,22.07334751,,,,
Gujarat,VALSAD,2005,Whole Year ,Dry chillies,400,400,19.07913313,3.001976797,14.77342192,6.870517709,20.66913887,,,,
Gujarat,VALSAD,2006,Whole Year ,Dry chillies,400,400,20.0925099,2.978541388,17.02961688,6.134784794,21.87498819,,,,
Gujarat,VALSAD,2007,Whole Year ,Dry chillies,300,300,20.87555054,3.01696813,13.37507003,7.083874958,21.7758344,,,,
Gujarat,VALSAD,2008,Whole Year ,Dry chillies,200,200,21.57827946,3.018907602,13.17367622,6.698029029,22.4492296,,,,
Gujarat,VALSAD,2009,Whole Year ,Dry chillies,300,300,20.27790528,3.003516926,14.63256942,6.061000326,19.52670328,,,,
Gujarat,VALSAD,2010,Whole Year ,Dry chillies,200,200,19.55762029,2.995330969,13.89625057,6.312848414,22.05424372,,,,
Gujarat,VALSAD,2011,Whole Year ,Dry chillies,200,200,20.00334921,2.994247319,13.34481989,5.779188159,21.89635553,,,,
Gujarat,VALSAD,2012,Whole Year ,Dry chillies,100,100,17.98885805,2.984569184,15.12343784,5.345713463,21.75458506,,,,
Gujarat,AHMADABAD,2010,Whole Year ,Garlic,200,1100,11.98279689,7.952549151,8.098932621,5.926953811,30.44698016,,,,
Gujarat,AMRELI,1997,Whole Year ,Garlic,1300,8800,12.09179277,7.120090801,8.179314046,5.749541229,28.82808503,,,,
Gujarat,AMRELI,1998,Whole Year ,Garlic,1600,11400,12.41769567,6.30872065,8.243827321,5.88773627,28.75301835,,,,
Gujarat,AMRELI,1999,Whole Year ,Garlic,800,3500,11.87661404,6.725098852,7.770707048,5.949876108,29.86428072,,,,
Gujarat,AMRELI,2000,Whole Year ,Garlic,100,200,12.50892854,6.761662297,7.823965723,6.127964971,29.22472617,,,,
Gujarat,AMRELI,2001,Whole Year ,Garlic,400,2400,11.90214632,6.469312169,8.521413179,5.778523615,29.03864508,,,,
Gujarat,AMRELI,2002,Whole Year ,Garlic,500,2700,12.12225382,6.37899878,7.93452017,5.786514786,29.15775549,,,,
